"Name","FullPath","Directory","Extension","SizeKB","Created","Modified","MatchedKeywords","ActionNeeded","SafetyStatus"
"desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Ai_Os Node\HTML\desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Ai_Os Node\HTML",".ini","0.08","5/2/2026 8:17:50 PM","5/2/2026 7:02:21 PM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.html","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Ai_Os Node\HTML\README.html","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Ai_Os Node\HTML",".html","24.6","5/2/2026 8:17:50 PM","5/2/2026 10:32:13 AM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI-OS_PROJECT_PARAMETERS.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\AI-OS_PROJECT_PARAMETERS.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026",".csv","3.75","5/2/2026 8:17:50 PM","5/2/2026 8:10:02 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI-OS_PROJECT_TASKS.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\AI-OS_PROJECT_TASKS.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026",".csv","3.71","5/2/2026 8:17:50 PM","5/2/2026 4:30:53 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AAR_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\AAR\AAR_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\AAR",".md","1.64","5/2/2026 8:17:50 PM","5/2/2026 8:56:58 AM","AI_OS; AI-OS; AAR","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez_IncidentReport_2026-05-01.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\Postmortem\AlgoTradez_IncidentReport_2026-05-01.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\Postmortem",".csv","9.05","5/2/2026 8:17:50 PM","5/1/2026 5:54:09 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"CONFUSION(APPS GONE)WORNG ORDER.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\Postmortem\CONFUSION(APPS GONE)WORNG ORDER.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\Postmortem",".txt","84.91","5/2/2026 8:17:50 PM","5/1/2026 4:19:01 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"SITREP_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\SITREP\SITREP_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\SITREP",".md","6.04","5/2/2026 8:17:50 PM","5/2/2026 8:57:33 AM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez_DailyProgress_2026-05-02.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1\AlgoTradez_DailyProgress_2026-05-02.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1",".csv","3.2","5/2/2026 8:17:50 PM","5/2/2026 8:57:56 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez_DailyProgress_2026-05-02.xlsx","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1\AlgoTradez_DailyProgress_2026-05-02.xlsx","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1",".xlsx","9.4","5/2/2026 8:17:50 PM","5/1/2026 9:07:46 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez_DailyReport_2026-05-01.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1\AlgoTradez_DailyReport_2026-05-01.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1",".csv","2.35","5/2/2026 8:17:50 PM","5/1/2026 1:33:37 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez_Session_Log_2026-04-30-1.xlsx","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1\AlgoTradez_Session_Log_2026-04-30-1.xlsx","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backtest results\Reports\may 2026\WEEK 1",".xlsx","15.07","5/2/2026 8:17:50 PM","5/1/2026 2:23:07 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"TradingEngineV1.zip","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backups\TradingEngineV1.zip","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\backups",".zip","10.61","5/2/2026 8:17:50 PM","5/2/2026 7:43:16 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI-OS_MORNING_EXECUTION_PACKET.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control\AI-OS_MORNING_EXECUTION_PACKET.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control",".md","3.46","5/2/2026 8:17:50 PM","5/2/2026 7:23:54 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control\desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control",".ini","0.08","5/2/2026 8:17:50 PM","5/2/2026 7:11:23 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI-OS_EOD_PROMPT.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control\EOD prompt\AI-OS_EOD_PROMPT.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control\EOD prompt",".md","1.17","5/2/2026 8:17:50 PM","5/2/2026 7:39:44 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README[5.2.26].md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control\MarkDown\README[5.2.26].md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\control\MarkDown",".md","11.98","5/2/2026 8:17:50 PM","5/2/2026 3:53:12 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AAR_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\daily-progress\AAR\AAR_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\daily-progress\AAR",".md","1.64","5/2/2026 8:17:50 PM","5/2/2026 8:56:58 AM","AI_OS; AI-OS; AAR","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026",".ini","0.19","5/2/2026 8:17:50 PM","5/2/2026 7:11:16 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"ai_OS_structure.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs\ai_OS_structure.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs",".csv","1109.27","5/2/2026 8:17:50 PM","5/2/2026 7:58:42 AM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs\AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs",".md","15.31","5/2/2026 8:17:50 PM","5/2/2026 7:03:10 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez_AI-OS_Roadmap.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs\AlgoTradez_AI-OS_Roadmap.csv","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs",".csv","5.64","5/2/2026 8:17:50 PM","4/27/2026 4:30:08 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs\desktop.ini","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs",".ini","0.19","5/2/2026 8:17:50 PM","5/2/2026 6:35:48 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"SITREP_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs\SITREP\SITREP_AI_OS_Consolidation_2026-05-02.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs\SITREP",".md","6.04","5/2/2026 8:17:50 PM","5/2/2026 8:57:33 AM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"White_Paper.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs\White_Paper.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\docs",".md","22.15","5/2/2026 8:17:50 PM","5/2/2026 5:06:50 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"files.zip","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\files.zip","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026",".zip","5.28","5/2/2026 8:17:50 PM","5/2/2026 9:01:45 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"DASHBOARD_FIXES.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\FIxesChanges\DASHBOARD_FIXES.md","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\FIxesChanges",".md","15.36","5/2/2026 8:17:50 PM","5/2/2026 8:10:15 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"Ai_Os_Reorganize.ps1","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\scripts\Ai_Os_Reorganize.ps1","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\scripts",".ps1","7.27","5/2/2026 8:17:50 PM","5/2/2026 9:35:41 AM","AI_OS; AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"deploy_readme.ps1","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\scripts\Deployable PS1\deploy_readme.ps1","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\scripts\Deployable PS1",".ps1","1.98","5/2/2026 8:17:50 PM","5/2/2026 10:33:31 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"config","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\.azure\config","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\.azure","","0.14","5/2/2026 8:17:50 PM","4/30/2026 1:21:34 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
".env","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\.env","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1",".env","0.13","5/2/2026 8:17:50 PM","4/27/2026 12:49:59 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
".gitignore","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\.gitignore","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1",".gitignore","0.01","5/2/2026 8:17:50 PM","4/27/2026 1:50:50 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"app.py","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\app.py","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1",".py","2.34","5/2/2026 8:17:50 PM","4/30/2026 1:15:52 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"requirements.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\requirements.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1",".txt","0.08","5/2/2026 8:17:50 PM","4/30/2026 1:20:02 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"screener.py","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\screener.py","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1",".py","9.48","5/2/2026 8:17:50 PM","4/30/2026 12:28:53 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"startup.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\startup.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1",".txt","0.13","5/2/2026 8:17:50 PM","4/27/2026 1:20:06 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"dashboard.html","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\templates\dashboard.html","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\TradingEngineV1\templates",".html","13.67","5/2/2026 8:17:51 PM","4/27/2026 12:39:53 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"Yubico demo website.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Yubikey\Yubico demo website.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Yubikey",".txt","0.03","5/2/2026 8:17:51 PM","4/5/2026 11:52:18 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"Yubikey Documents.adoc","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Yubikey\Yubikey Documents.adoc","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Yubikey",".adoc","10.81","5/2/2026 8:17:51 PM","5/2/2026 5:27:17 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"yubikit.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Yubikey\yubikit.txt","C:\Users\mylab\OneDrive\Desktop\AI-OS-Projec_BACKUP_2_5_2026\Yubikey",".txt","10.81","5/2/2026 8:17:51 PM","5/2/2026 5:31:04 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez    AI-OS.lnk","C:\Users\mylab\OneDrive\Desktop\AlgoTradez    AI-OS.lnk","C:\Users\mylab\OneDrive\Desktop",".lnk","2.88","5/1/2026 1:52:20 PM","5/1/2026 8:47:08 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\Desktop\AlgoTradez-PostMortems\AI-OS_MASTER_GUIDELINES.md","C:\Users\mylab\OneDrive\Desktop\AlgoTradez-PostMortems",".md","15.31","5/2/2026 7:21:51 AM","5/2/2026 5:07:56 AM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"Deploy AI-OS.lnk","C:\Users\mylab\OneDrive\Desktop\Deploy AI-OS.lnk","C:\Users\mylab\OneDrive\Desktop",".lnk","1.84","5/1/2026 5:24:46 PM","5/1/2026 5:25:20 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AlgoTradez_AI-OS_Roadmap_1(in).xlsx","C:\Users\mylab\OneDrive\Documents\AlgoTradez_AI-OS_Roadmap_1(in).xlsx","C:\Users\mylab\OneDrive\Documents",".xlsx","13.62","5/1/2026 11:30:22 PM","5/1/2026 11:31:54 PM","AI-OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
".gitignore","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\.gitignore","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210",".gitignore","0.01","5/4/2026 12:17:18 PM","5/4/2026 12:17:18 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\agent\runtime\README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\agent\runtime",".md","0.08","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"AGENTS.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\AGENTS.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210",".md","3.62","5/4/2026 12:28:08 PM","5/3/2026 8:02:07 PM","AI_OS; AGENTS.md","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
".gitignore","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\.gitignore","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard",".gitignore","0.27","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"eslint.config.js","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\eslint.config.js","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard",".js","0.77","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"index.html","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\index.html","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard",".html","0.37","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\package.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard",".json","0.62","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"package-lock.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\package-lock.json","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard",".json","90.99","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"favicon.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\public\favicon.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\public",".svg","9.3","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"icons.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\public\icons.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\public",".svg","4.94","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard",".md","1.02","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"App.css","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\App.css","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src",".css","4.55","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"App.jsx","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\App.jsx","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src",".jsx","5.16","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"hero.png","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\assets\hero.png","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\assets",".png","43.87","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"react.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\assets\react.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\assets",".svg","4.03","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"vite.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\assets\vite.svg","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\assets",".svg","8.51","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"index.css","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\index.css","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src",".css","2.23","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"main.jsx","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src\main.jsx","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\src",".jsx","0.23","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"vite.config.js","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard\vite.config.js","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\apps\dashboard",".js","0.16","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\automation\pipeline\README.md","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\automation\pipeline",".md","0.09","5/4/2026 12:16:27 PM","5/4/2026 12:16:27 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
"desktop.ini","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210\desktop.ini","C:\Users\mylab\OneDrive\GitHub\_HOLD_ai-rtony91_Ai_Os_20260504_131210",".ini","0.06","5/4/2026 12:16:27 PM","5/4/2026 12:16:32 PM","AI_OS","REVIEW_ONLY","NO_MOVE_NO_DELETE_NO_EDIT"
